data_hora,moeda,preco
16/06/2026 21:30:43,USD,5.1021
16/06/2026 21:30:43,EUR,5.92066
16/06/2026 21:30:43,BTC,334642.0
16/06/2026 21:30:48,USD,5.1021
16/06/2026 21:30:48,EUR,5.92066
16/06/2026 21:30:48,BTC,334642.0
16/06/2026 21:30:54,USD,5.1021
16/06/2026 21:30:54,EUR,5.92066
16/06/2026 21:30:54,BTC,334642.0
16/06/2026 21:30:59,USD,5.1021
16/06/2026 21:30:59,EUR,5.92066
16/06/2026 21:30:59,BTC,334642.0
16/06/2026 21:31:05,USD,5.1021
16/06/2026 21:31:05,EUR,5.92066
16/06/2026 21:31:05,BTC,334642.0
16/06/2026 21:31:10,USD,5.1021
16/06/2026 21:31:10,EUR,5.92066
16/06/2026 21:31:10,BTC,334642.0
16/06/2026 21:31:16,USD,5.1021
16/06/2026 21:31:16,EUR,5.92066
16/06/2026 21:31:16,BTC,334642.0
16/06/2026 21:31:22,USD,5.1021
16/06/2026 21:31:22,EUR,5.92066
16/06/2026 21:31:22,BTC,334642.0
16/06/2026 21:31:27,USD,5.1021
16/06/2026 21:31:27,EUR,5.92066
16/06/2026 21:31:27,BTC,334642.0
16/06/2026 21:31:33,USD,5.1021
16/06/2026 21:31:33,EUR,5.92066
16/06/2026 21:31:33,BTC,334642.0
16/06/2026 21:31:39,USD,5.1021
16/06/2026 21:31:39,EUR,5.92066
16/06/2026 21:31:39,BTC,334642.0
16/06/2026 21:31:44,USD,5.1021
16/06/2026 21:31:44,EUR,5.92066
16/06/2026 21:31:44,BTC,334642.0
16/06/2026 21:31:50,USD,5.1021
16/06/2026 21:31:50,EUR,5.92066
16/06/2026 21:31:50,BTC,334642.0
16/06/2026 21:31:55,USD,5.1021
16/06/2026 21:31:55,EUR,5.92066
16/06/2026 21:31:55,BTC,334642.0
16/06/2026 21:32:01,USD,5.1021
16/06/2026 21:32:01,EUR,5.92066
16/06/2026 21:32:01,BTC,334642.0
16/06/2026 21:32:06,USD,5.1021
16/06/2026 21:32:06,EUR,5.92066
16/06/2026 21:32:06,BTC,334642.0
16/06/2026 21:32:12,USD,5.1021
16/06/2026 21:32:12,EUR,5.92066
16/06/2026 21:32:12,BTC,334642.0
16/06/2026 21:32:18,USD,5.1021
16/06/2026 21:32:18,EUR,5.92066
16/06/2026 21:32:18,BTC,334642.0
16/06/2026 21:32:23,USD,5.1021
16/06/2026 21:32:23,EUR,5.92066
16/06/2026 21:32:23,BTC,334642.0
16/06/2026 21:32:30,USD,5.1021
16/06/2026 21:32:30,EUR,5.92066
16/06/2026 21:32:30,BTC,334642.0
16/06/2026 21:32:36,USD,5.1021
16/06/2026 21:32:36,EUR,5.92066
16/06/2026 21:32:36,BTC,334642.0
16/06/2026 21:32:41,USD,5.1021
16/06/2026 21:32:41,EUR,5.92066
16/06/2026 21:32:41,BTC,334642.0
16/06/2026 21:32:47,USD,5.1021
16/06/2026 21:32:47,EUR,5.92066
16/06/2026 21:32:47,BTC,334642.0
16/06/2026 21:32:52,USD,5.1021
16/06/2026 21:32:52,EUR,5.92066
16/06/2026 21:32:52,BTC,334642.0
16/06/2026 21:32:58,USD,5.1021
16/06/2026 21:32:58,EUR,5.92066
16/06/2026 21:32:58,BTC,334642.0
16/06/2026 21:33:04,USD,5.1021
16/06/2026 21:33:04,EUR,5.92066
16/06/2026 21:33:04,BTC,334642.0
16/06/2026 21:33:09,USD,5.1021
16/06/2026 21:33:09,EUR,5.92066
16/06/2026 21:33:09,BTC,334642.0
16/06/2026 21:33:15,USD,5.1021
16/06/2026 21:33:15,EUR,5.92066
16/06/2026 21:33:15,BTC,334642.0
16/06/2026 21:33:20,USD,5.1021
16/06/2026 21:33:20,EUR,5.92066
16/06/2026 21:33:20,BTC,334642.0
16/06/2026 21:33:26,USD,5.1021
16/06/2026 21:33:26,EUR,5.92066
16/06/2026 21:33:26,BTC,334642.0
16/06/2026 21:33:31,USD,5.1021
16/06/2026 21:33:31,EUR,5.92066
16/06/2026 21:33:31,BTC,334642.0
16/06/2026 21:33:37,USD,5.1021
16/06/2026 21:33:37,EUR,5.92066
16/06/2026 21:33:37,BTC,334642.0
16/06/2026 21:33:42,USD,5.1021
16/06/2026 21:33:42,EUR,5.92066
16/06/2026 21:33:42,BTC,334642.0
16/06/2026 21:33:48,USD,5.1021
16/06/2026 21:33:48,EUR,5.92066
16/06/2026 21:33:48,BTC,334642.0
16/06/2026 21:33:53,USD,5.1021
16/06/2026 21:33:53,EUR,5.92066
16/06/2026 21:33:53,BTC,334642.0
16/06/2026 21:33:59,USD,5.1021
16/06/2026 21:33:59,EUR,5.92066
16/06/2026 21:33:59,BTC,334642.0
16/06/2026 21:34:04,USD,5.1021
16/06/2026 21:34:04,EUR,5.92066
16/06/2026 21:34:04,BTC,334642.0
16/06/2026 21:34:10,USD,5.1021
16/06/2026 21:34:10,EUR,5.92066
16/06/2026 21:34:10,BTC,334642.0
16/06/2026 21:34:16,USD,5.1021
16/06/2026 21:34:16,EUR,5.92066
16/06/2026 21:34:16,BTC,334642.0
16/06/2026 21:34:21,USD,5.1021
16/06/2026 21:34:21,EUR,5.92066
16/06/2026 21:34:21,BTC,334642.0
16/06/2026 21:34:27,USD,5.1021
16/06/2026 21:34:27,EUR,5.92066
16/06/2026 21:34:27,BTC,334642.0
16/06/2026 21:34:32,USD,5.1021
16/06/2026 21:34:32,EUR,5.92066
16/06/2026 21:34:32,BTC,334642.0
16/06/2026 21:34:38,USD,5.1021
16/06/2026 21:34:38,EUR,5.92066
16/06/2026 21:34:38,BTC,334587.0
16/06/2026 21:34:43,USD,5.1021
16/06/2026 21:34:43,EUR,5.92066
16/06/2026 21:34:43,BTC,334587.0
16/06/2026 21:34:49,USD,5.1021
16/06/2026 21:34:49,EUR,5.92066
16/06/2026 21:34:49,BTC,334587.0
16/06/2026 21:34:54,USD,5.1021
16/06/2026 21:34:54,EUR,5.92066
16/06/2026 21:34:54,BTC,334587.0
16/06/2026 21:35:00,USD,5.1021
16/06/2026 21:35:00,EUR,5.92066
16/06/2026 21:35:00,BTC,334587.0
16/06/2026 21:35:06,USD,5.1021
16/06/2026 21:35:06,EUR,5.92066
16/06/2026 21:35:06,BTC,334587.0
16/06/2026 21:35:11,USD,5.1021
16/06/2026 21:35:11,EUR,5.92066
16/06/2026 21:35:11,BTC,334587.0
16/06/2026 21:35:17,USD,5.1021
16/06/2026 21:35:17,EUR,5.92066
16/06/2026 21:35:17,BTC,334587.0
16/06/2026 21:35:22,USD,5.1021
16/06/2026 21:35:22,EUR,5.92066
16/06/2026 21:35:22,BTC,334587.0
16/06/2026 21:35:28,USD,5.1021
16/06/2026 21:35:28,EUR,5.92066
16/06/2026 21:35:28,BTC,334587.0
16/06/2026 21:35:34,USD,5.1021
16/06/2026 21:35:34,EUR,5.92066
16/06/2026 21:35:34,BTC,334587.0
16/06/2026 21:35:39,USD,5.1021
16/06/2026 21:35:39,EUR,5.92066
16/06/2026 21:35:39,BTC,334587.0
16/06/2026 21:35:45,USD,5.1021
16/06/2026 21:35:45,EUR,5.92066
16/06/2026 21:35:45,BTC,334587.0
16/06/2026 21:35:50,USD,5.1021
16/06/2026 21:35:50,EUR,5.92066
16/06/2026 21:35:50,BTC,334587.0
16/06/2026 21:35:56,USD,5.1021
16/06/2026 21:35:56,EUR,5.92066
16/06/2026 21:35:56,BTC,334587.0
16/06/2026 21:36:02,USD,5.1021
16/06/2026 21:36:02,EUR,5.92066
16/06/2026 21:36:02,BTC,334587.0
16/06/2026 21:36:07,USD,5.1021
16/06/2026 21:36:07,EUR,5.92066
16/06/2026 21:36:07,BTC,334587.0
16/06/2026 21:36:13,USD,5.1021
16/06/2026 21:36:13,EUR,5.92066
16/06/2026 21:36:13,BTC,334587.0
16/06/2026 21:36:18,USD,5.1021
16/06/2026 21:36:18,EUR,5.92066
16/06/2026 21:36:18,BTC,334587.0
16/06/2026 21:36:24,USD,5.1021
16/06/2026 21:36:24,EUR,5.92066
16/06/2026 21:36:24,BTC,334587.0
16/06/2026 21:36:29,USD,5.1021
16/06/2026 21:36:29,EUR,5.92066
16/06/2026 21:36:29,BTC,334587.0
16/06/2026 21:36:35,USD,5.1021
16/06/2026 21:36:35,EUR,5.92066
16/06/2026 21:36:35,BTC,334587.0
16/06/2026 21:36:40,USD,5.1021
16/06/2026 21:36:40,EUR,5.92066
16/06/2026 21:36:40,BTC,334587.0
16/06/2026 21:36:46,USD,5.1021
16/06/2026 21:36:46,EUR,5.92066
16/06/2026 21:36:46,BTC,334587.0
16/06/2026 21:36:52,USD,5.1021
16/06/2026 21:36:52,EUR,5.92066
16/06/2026 21:36:52,BTC,334587.0
16/06/2026 21:36:57,USD,5.1021
16/06/2026 21:36:57,EUR,5.92066
16/06/2026 21:36:57,BTC,334587.0
16/06/2026 21:37:03,USD,5.1021
16/06/2026 21:37:03,EUR,5.92066
16/06/2026 21:37:03,BTC,334587.0
16/06/2026 21:37:08,USD,5.1021
16/06/2026 21:37:08,EUR,5.92066
16/06/2026 21:37:08,BTC,334587.0
16/06/2026 21:37:14,USD,5.1021
16/06/2026 21:37:14,EUR,5.92066
16/06/2026 21:37:14,BTC,334587.0
16/06/2026 21:37:19,USD,5.1021
16/06/2026 21:37:19,EUR,5.92066
16/06/2026 21:37:19,BTC,334587.0
16/06/2026 21:37:25,USD,5.1021
16/06/2026 21:37:25,EUR,5.92066
16/06/2026 21:37:25,BTC,334587.0
16/06/2026 21:37:30,USD,5.1021
16/06/2026 21:37:30,EUR,5.92066
16/06/2026 21:37:30,BTC,334587.0
16/06/2026 21:37:36,USD,5.1021
16/06/2026 21:37:36,EUR,5.92066
16/06/2026 21:37:36,BTC,334587.0
16/06/2026 21:37:41,USD,5.1021
16/06/2026 21:37:41,EUR,5.92066
16/06/2026 21:37:41,BTC,334587.0
16/06/2026 21:37:47,USD,5.1021
16/06/2026 21:37:47,EUR,5.92066
16/06/2026 21:37:47,BTC,334587.0
16/06/2026 21:37:53,USD,5.1021
16/06/2026 21:37:53,EUR,5.92066
16/06/2026 21:37:53,BTC,334587.0
16/06/2026 21:37:59,USD,5.1021
16/06/2026 21:37:59,EUR,5.92066
16/06/2026 21:37:59,BTC,334587.0
16/06/2026 21:38:04,USD,5.1021
16/06/2026 21:38:04,EUR,5.92066
16/06/2026 21:38:04,BTC,334587.0
16/06/2026 21:38:10,USD,5.1021
16/06/2026 21:38:10,EUR,5.92066
16/06/2026 21:38:10,BTC,334587.0
16/06/2026 21:38:16,USD,5.1021
16/06/2026 21:38:16,EUR,5.92066
16/06/2026 21:38:16,BTC,334587.0
16/06/2026 21:38:21,USD,5.1021
16/06/2026 21:38:21,EUR,5.92066
16/06/2026 21:38:21,BTC,334587.0
16/06/2026 21:38:27,USD,5.1021
16/06/2026 21:38:27,EUR,5.92066
16/06/2026 21:38:27,BTC,334587.0
16/06/2026 21:38:33,USD,5.1021
16/06/2026 21:38:33,EUR,5.92066
16/06/2026 21:38:33,BTC,334587.0
16/06/2026 21:38:38,USD,5.1021
16/06/2026 21:38:38,EUR,5.92066
16/06/2026 21:38:38,BTC,334587.0
16/06/2026 21:38:44,USD,5.1021
16/06/2026 21:38:44,EUR,5.92066
16/06/2026 21:38:44,BTC,334587.0
16/06/2026 21:38:49,USD,5.1021
16/06/2026 21:38:49,EUR,5.92066
16/06/2026 21:38:49,BTC,334587.0
16/06/2026 21:38:55,USD,5.1021
16/06/2026 21:38:55,EUR,5.92066
16/06/2026 21:38:55,BTC,334587.0
16/06/2026 21:39:01,USD,5.1021
16/06/2026 21:39:01,EUR,5.92066
16/06/2026 21:39:01,BTC,334587.0
16/06/2026 21:39:06,USD,5.1021
16/06/2026 21:39:06,EUR,5.92066
16/06/2026 21:39:06,BTC,334587.0
16/06/2026 21:39:12,USD,5.1021
16/06/2026 21:39:12,EUR,5.92066
16/06/2026 21:39:12,BTC,334587.0
16/06/2026 21:39:17,USD,5.1021
16/06/2026 21:39:17,EUR,5.92066
16/06/2026 21:39:17,BTC,334587.0
16/06/2026 21:39:23,USD,5.1021
16/06/2026 21:39:23,EUR,5.92066
16/06/2026 21:39:23,BTC,334587.0
16/06/2026 21:39:28,USD,5.1021
16/06/2026 21:39:28,EUR,5.92066
16/06/2026 21:39:28,BTC,334587.0
16/06/2026 21:39:34,USD,5.1021
16/06/2026 21:39:34,EUR,5.92066
16/06/2026 21:39:34,BTC,334587.0
16/06/2026 21:39:40,USD,5.1021
16/06/2026 21:39:40,EUR,5.92066
16/06/2026 21:39:40,BTC,335149.0
16/06/2026 21:39:46,USD,5.1021
16/06/2026 21:39:46,EUR,5.92066
16/06/2026 21:39:46,BTC,335149.0
16/06/2026 21:39:51,USD,5.1021
16/06/2026 21:39:51,EUR,5.92066
16/06/2026 21:39:51,BTC,335149.0
16/06/2026 21:39:57,USD,5.1021
16/06/2026 21:39:57,EUR,5.92066
16/06/2026 21:39:57,BTC,335149.0
16/06/2026 21:40:02,USD,5.1021
16/06/2026 21:40:02,EUR,5.92066
16/06/2026 21:40:02,BTC,335149.0
16/06/2026 21:40:08,USD,5.1021
16/06/2026 21:40:08,EUR,5.92066
16/06/2026 21:40:08,BTC,335149.0
16/06/2026 21:40:14,USD,5.1021
16/06/2026 21:40:14,EUR,5.92066
16/06/2026 21:40:14,BTC,335149.0
16/06/2026 21:40:19,USD,5.1021
16/06/2026 21:40:19,EUR,5.92066
16/06/2026 21:40:19,BTC,335149.0
16/06/2026 21:40:25,USD,5.1021
16/06/2026 21:40:25,EUR,5.92066
16/06/2026 21:40:25,BTC,335149.0
16/06/2026 21:40:30,USD,5.1021
16/06/2026 21:40:30,EUR,5.92066
16/06/2026 21:40:30,BTC,335149.0
16/06/2026 21:40:36,USD,5.1021
16/06/2026 21:40:36,EUR,5.92066
16/06/2026 21:40:36,BTC,335149.0
16/06/2026 21:40:41,USD,5.1021
16/06/2026 21:40:41,EUR,5.92066
16/06/2026 21:40:41,BTC,335149.0
16/06/2026 21:40:47,USD,5.1021
16/06/2026 21:40:47,EUR,5.92066
16/06/2026 21:40:47,BTC,335149.0
16/06/2026 21:40:52,USD,5.1021
16/06/2026 21:40:52,EUR,5.92066
16/06/2026 21:40:52,BTC,335149.0
16/06/2026 21:40:58,USD,5.1021
16/06/2026 21:40:58,EUR,5.92066
16/06/2026 21:40:58,BTC,335149.0
16/06/2026 21:41:04,USD,5.1021
16/06/2026 21:41:04,EUR,5.92066
16/06/2026 21:41:04,BTC,335149.0
16/06/2026 21:41:09,USD,5.1021
16/06/2026 21:41:09,EUR,5.92066
16/06/2026 21:41:09,BTC,335149.0
16/06/2026 21:41:15,USD,5.1021
16/06/2026 21:41:15,EUR,5.92066
16/06/2026 21:41:15,BTC,335149.0
16/06/2026 21:41:20,USD,5.1021
16/06/2026 21:41:20,EUR,5.92066
16/06/2026 21:41:20,BTC,335149.0
16/06/2026 21:41:26,USD,5.1021
16/06/2026 21:41:26,EUR,5.92066
16/06/2026 21:41:26,BTC,335149.0
16/06/2026 21:41:31,USD,5.1021
16/06/2026 21:41:31,EUR,5.92066
16/06/2026 21:41:31,BTC,335149.0
16/06/2026 21:41:37,USD,5.1021
16/06/2026 21:41:37,EUR,5.92066
16/06/2026 21:41:37,BTC,335149.0
16/06/2026 21:41:42,USD,5.1021
16/06/2026 21:41:42,EUR,5.92066
16/06/2026 21:41:42,BTC,335149.0
16/06/2026 21:41:48,USD,5.1021
16/06/2026 21:41:48,EUR,5.92066
16/06/2026 21:41:48,BTC,335149.0
16/06/2026 21:41:53,USD,5.1021
16/06/2026 21:41:53,EUR,5.92066
16/06/2026 21:41:53,BTC,335149.0
16/06/2026 21:41:59,USD,5.1021
16/06/2026 21:41:59,EUR,5.92066
16/06/2026 21:41:59,BTC,335149.0
16/06/2026 21:42:05,USD,5.1021
16/06/2026 21:42:05,EUR,5.92066
16/06/2026 21:42:05,BTC,335149.0
16/06/2026 21:42:10,USD,5.1021
16/06/2026 21:42:10,EUR,5.92066
16/06/2026 21:42:10,BTC,335149.0
16/06/2026 21:42:16,USD,5.1021
16/06/2026 21:42:16,EUR,5.92066
16/06/2026 21:42:16,BTC,335149.0
16/06/2026 21:42:22,USD,5.1021
16/06/2026 21:42:22,EUR,5.92066
16/06/2026 21:42:22,BTC,335149.0
16/06/2026 21:42:27,USD,5.1021
16/06/2026 21:42:27,EUR,5.92066
16/06/2026 21:42:27,BTC,335149.0
16/06/2026 21:42:33,USD,5.1021
16/06/2026 21:42:33,EUR,5.92066
16/06/2026 21:42:33,BTC,335149.0
16/06/2026 21:42:39,USD,5.1021
16/06/2026 21:42:39,EUR,5.92066
16/06/2026 21:42:39,BTC,335149.0
16/06/2026 21:42:45,USD,5.1021
16/06/2026 21:42:45,EUR,5.92066
16/06/2026 21:42:45,BTC,335149.0
16/06/2026 21:42:50,USD,5.1021
16/06/2026 21:42:50,EUR,5.92066
16/06/2026 21:42:50,BTC,335149.0
16/06/2026 21:42:56,USD,5.1021
16/06/2026 21:42:56,EUR,5.92066
16/06/2026 21:42:56,BTC,335149.0
16/06/2026 21:43:02,USD,5.1021
16/06/2026 21:43:02,EUR,5.92066
16/06/2026 21:43:02,BTC,335149.0
16/06/2026 21:43:08,USD,5.1021
16/06/2026 21:43:08,EUR,5.92066
16/06/2026 21:43:08,BTC,335149.0
16/06/2026 21:43:14,USD,5.1021
16/06/2026 21:43:14,EUR,5.92066
16/06/2026 21:43:14,BTC,335149.0
16/06/2026 21:43:19,USD,5.1021
16/06/2026 21:43:19,EUR,5.92066
16/06/2026 21:43:19,BTC,335149.0
16/06/2026 21:43:25,USD,5.1021
16/06/2026 21:43:25,EUR,5.92066
16/06/2026 21:43:25,BTC,335149.0
16/06/2026 21:43:31,USD,5.1021
16/06/2026 21:43:31,EUR,5.92066
16/06/2026 21:43:31,BTC,335149.0
16/06/2026 21:43:36,USD,5.1021
16/06/2026 21:43:36,EUR,5.92066
16/06/2026 21:43:36,BTC,335149.0
16/06/2026 21:43:42,USD,5.1021
16/06/2026 21:43:42,EUR,5.92066
16/06/2026 21:43:42,BTC,335149.0
16/06/2026 21:43:48,USD,5.1021
16/06/2026 21:43:48,EUR,5.92066
16/06/2026 21:43:48,BTC,335149.0
16/06/2026 21:43:53,USD,5.1021
16/06/2026 21:43:53,EUR,5.92066
16/06/2026 21:43:53,BTC,335149.0
16/06/2026 21:43:59,USD,5.1021
16/06/2026 21:43:59,EUR,5.92066
16/06/2026 21:43:59,BTC,335149.0
16/06/2026 21:44:04,USD,5.1021
16/06/2026 21:44:04,EUR,5.92066
16/06/2026 21:44:04,BTC,335149.0
16/06/2026 21:44:10,USD,5.1021
16/06/2026 21:44:10,EUR,5.92066
16/06/2026 21:44:10,BTC,335149.0
16/06/2026 21:44:15,USD,5.1021
16/06/2026 21:44:15,EUR,5.92066
16/06/2026 21:44:15,BTC,335149.0
16/06/2026 21:44:21,USD,5.1021
16/06/2026 21:44:21,EUR,5.92066
16/06/2026 21:44:21,BTC,335149.0
16/06/2026 21:44:27,USD,5.1021
16/06/2026 21:44:27,EUR,5.92066
16/06/2026 21:44:27,BTC,335149.0
16/06/2026 21:44:32,USD,5.1021
16/06/2026 21:44:32,EUR,5.92066
16/06/2026 21:44:32,BTC,335149.0
16/06/2026 21:44:38,USD,5.1021
16/06/2026 21:44:38,EUR,5.92066
16/06/2026 21:44:38,BTC,335149.0
16/06/2026 21:44:43,USD,5.102
16/06/2026 21:44:43,EUR,5.92066
16/06/2026 21:44:43,BTC,335182.0
16/06/2026 21:44:49,USD,5.102
16/06/2026 21:44:49,EUR,5.92066
16/06/2026 21:44:49,BTC,335182.0
16/06/2026 21:44:54,USD,5.102
16/06/2026 21:44:54,EUR,5.92066
16/06/2026 21:44:54,BTC,335182.0
16/06/2026 21:45:00,USD,5.102
16/06/2026 21:45:00,EUR,5.92066
16/06/2026 21:45:00,BTC,335182.0
16/06/2026 21:45:05,USD,5.102
16/06/2026 21:45:05,EUR,5.92066
16/06/2026 21:45:05,BTC,335182.0
16/06/2026 21:45:11,USD,5.102
16/06/2026 21:45:11,EUR,5.92066
16/06/2026 21:45:11,BTC,335182.0
16/06/2026 21:45:18,USD,5.102
16/06/2026 21:45:18,EUR,5.92066
16/06/2026 21:45:18,BTC,335182.0
16/06/2026 21:45:24,USD,5.102
16/06/2026 21:45:24,EUR,5.92066
16/06/2026 21:45:24,BTC,335182.0
16/06/2026 21:45:29,USD,5.102
16/06/2026 21:45:29,EUR,5.92066
16/06/2026 21:45:29,BTC,335182.0
16/06/2026 21:45:35,USD,5.102
16/06/2026 21:45:35,EUR,5.92066
16/06/2026 21:45:35,BTC,335182.0
16/06/2026 21:45:40,USD,5.102
16/06/2026 21:45:40,EUR,5.92066
16/06/2026 21:45:40,BTC,335182.0
16/06/2026 21:45:46,USD,5.102
16/06/2026 21:45:46,EUR,5.92066
16/06/2026 21:45:46,BTC,335182.0
16/06/2026 21:45:52,USD,5.102
16/06/2026 21:45:52,EUR,5.92066
16/06/2026 21:45:52,BTC,335182.0
16/06/2026 21:45:57,USD,5.102
16/06/2026 21:45:57,EUR,5.92066
16/06/2026 21:45:57,BTC,335182.0
16/06/2026 21:46:03,USD,5.102
16/06/2026 21:46:03,EUR,5.92066
16/06/2026 21:46:03,BTC,335182.0
16/06/2026 21:46:09,USD,5.102
16/06/2026 21:46:09,EUR,5.92066
16/06/2026 21:46:09,BTC,335182.0
16/06/2026 21:46:14,USD,5.102
16/06/2026 21:46:14,EUR,5.92066
16/06/2026 21:46:14,BTC,335182.0
16/06/2026 21:46:20,USD,5.102
16/06/2026 21:46:20,EUR,5.92066
